probe_country,country_geography_type,country_geography_classification_source,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_inter_region_candidates,traces_with_domestic_inter_region_candidates,traces_with_international_inter_region_candidates,traces_with_intra_region_candidates,inter_region_candidate_exposure_rate,inter_region_candidate_rate_among_mappable_traces,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,candidate_dependency_proxy_rate,candidate_dependency_proxy_tier,unique_services,unique_probes,unique_probe_asns,service_entry_resolution_rate,geography_summary_eligible,geography_summary_eligibility_reason,candidate_dependency_proxy_interpretation
AM,landlocked,catalog_landlocked_list,all_publicly_visible,21,21,4,2,3,3,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.19047619047619047,high_candidate_dependency_proxy,1,21,10,0.7142857142857143,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AM,landlocked,catalog_landlocked_list,resolved_entry_only,15,15,3,2,2,2,0.2,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,high_candidate_dependency_proxy,1,15,8,1.0,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AO,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,11,11,3,0,3,1,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,high_candidate_dependency_proxy,1,11,5,0.8181818181818182,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AO,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,9,9,2,0,2,1,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,high_candidate_dependency_proxy,1,9,5,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AR,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,55,54,12,7,7,8,0.21818181818181817,0.2222222222222222,0.12727272727272726,0.12727272727272726,0.14545454545454545,0.21818181818181817,high_candidate_dependency_proxy,1,54,41,0.45454545454545453,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AR,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,25,25,6,5,2,4,0.24,0.24,0.2,0.08,0.16,0.24,high_candidate_dependency_proxy,1,25,23,1.0,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AT,landlocked,catalog_landlocked_list,all_publicly_visible,229,221,35,25,17,36,0.15283842794759825,0.1583710407239819,0.1091703056768559,0.07423580786026202,0.1572052401746725,0.15283842794759825,high_candidate_dependency_proxy,1,224,85,0.5545851528384279,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AT,landlocked,catalog_landlocked_list,resolved_entry_only,127,127,22,17,9,20,0.1732283464566929,0.1732283464566929,0.13385826771653545,0.07086614173228346,0.15748031496062992,0.1732283464566929,high_candidate_dependency_proxy,1,124,63,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AU,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,286,260,151,115,70,159,0.527972027972028,0.5807692307692308,0.4020979020979021,0.24475524475524477,0.5559440559440559,0.527972027972028,very_high_candidate_dependency_proxy,1,280,77,0.5314685314685315,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AU,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,152,152,89,67,40,91,0.5855263157894737,0.5855263157894737,0.4407894736842105,0.2631578947368421,0.5986842105263158,0.5855263157894737,very_high_candidate_dependency_proxy,1,150,52,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AX,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,2,2,2,1,2,2,1.0,1.0,0.5,1.0,1.0,1.0,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AX,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,2,2,2,1,2,2,1.0,1.0,0.5,1.0,1.0,1.0,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AZ,landlocked,catalog_landlocked_list,all_publicly_visible,9,7,1,1,0,1,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,moderate_candidate_dependency_proxy,1,9,8,0.3333333333333333,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
AZ,landlocked,catalog_landlocked_list,resolved_entry_only,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,3,3,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BA,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,15,13,5,4,3,4,0.3333333333333333,0.38461538461538464,0.26666666666666666,0.2,0.26666666666666666,0.3333333333333333,very_high_candidate_dependency_proxy,1,15,7,0.4666666666666667,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BA,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,7,7,3,3,2,2,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,very_high_candidate_dependency_proxy,1,7,5,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BB,island_or_archipelagic,catalog_island_or_archipelagic_list,all_publicly_visible,1,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BB,island_or_archipelagic,catalog_island_or_archipelagic_list,resolved_entry_only,1,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BD,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,12,12,2,2,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,high_candidate_dependency_proxy,1,11,7,0.6666666666666666,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BD,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,8,8,1,1,1,0,0.125,0.125,0.125,0.125,0.0,0.125,moderate_candidate_dependency_proxy,1,7,6,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BE,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,166,161,21,12,10,11,0.12650602409638553,0.13043478260869565,0.07228915662650602,0.060240963855421686,0.06626506024096386,0.12650602409638553,moderate_candidate_dependency_proxy,1,160,28,0.5602409638554217,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BE,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,93,93,10,7,3,6,0.10752688172043011,0.10752688172043011,0.07526881720430108,0.03225806451612903,0.06451612903225806,0.10752688172043011,moderate_candidate_dependency_proxy,1,92,21,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BF,landlocked,catalog_landlocked_list,all_publicly_visible,4,3,1,1,0,0,0.25,0.3333333333333333,0.25,0.0,0.0,0.25,high_candidate_dependency_proxy,1,4,3,0.25,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BF,landlocked,catalog_landlocked_list,resolved_entry_only,1,1,1,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BG,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,91,89,14,9,7,19,0.15384615384615385,0.15730337078651685,0.0989010989010989,0.07692307692307693,0.2087912087912088,0.15384615384615385,high_candidate_dependency_proxy,1,90,50,0.5494505494505495,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BG,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,50,50,10,6,5,10,0.2,0.2,0.12,0.1,0.2,0.2,high_candidate_dependency_proxy,1,50,32,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BH,island_or_archipelagic,catalog_island_or_archipelagic_list,all_publicly_visible,6,6,5,4,4,2,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,very_high_candidate_dependency_proxy,1,6,3,0.6666666666666666,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BH,island_or_archipelagic,catalog_island_or_archipelagic_list,resolved_entry_only,4,4,4,3,3,1,1.0,1.0,0.75,0.75,0.25,1.0,very_high_candidate_dependency_proxy,1,4,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BI,landlocked,catalog_landlocked_list,all_publicly_visible,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BI,landlocked,catalog_landlocked_list,resolved_entry_only,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BJ,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,10,10,3,1,2,2,0.3,0.3,0.1,0.2,0.2,0.3,very_high_candidate_dependency_proxy,1,10,5,0.8,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BJ,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,8,8,2,1,1,2,0.25,0.25,0.125,0.125,0.25,0.25,high_candidate_dependency_proxy,1,8,4,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BL,island_or_archipelagic,catalog_island_or_archipelagic_list,all_publicly_visible,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BL,island_or_archipelagic,catalog_island_or_archipelagic_list,resolved_entry_only,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BO,landlocked,catalog_landlocked_list,all_publicly_visible,18,18,1,0,1,1,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,moderate_candidate_dependency_proxy,1,18,8,0.5555555555555556,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BO,landlocked,catalog_landlocked_list,resolved_entry_only,10,10,1,0,1,1,0.1,0.1,0.0,0.1,0.1,0.1,moderate_candidate_dependency_proxy,1,10,4,1.0,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BR,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,110,99,19,10,12,11,0.17272727272727273,0.1919191919191919,0.09090909090909091,0.10909090909090909,0.1,0.17272727272727273,high_candidate_dependency_proxy,1,109,70,0.5727272727272728,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BR,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,63,63,10,5,6,6,0.15873015873015872,0.15873015873015872,0.07936507936507936,0.09523809523809523,0.09523809523809523,0.15873015873015872,high_candidate_dependency_proxy,1,63,43,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BT,landlocked,catalog_landlocked_list,all_publicly_visible,2,1,1,1,0,1,0.5,1.0,0.5,0.0,0.5,0.5,very_high_candidate_dependency_proxy,1,2,2,0.5,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BT,landlocked,catalog_landlocked_list,resolved_entry_only,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BW,landlocked,catalog_landlocked_list,all_publicly_visible,1,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BW,landlocked,catalog_landlocked_list,resolved_entry_only,1,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BY,landlocked,catalog_landlocked_list,all_publicly_visible,27,26,2,2,1,3,0.07407407407407407,0.07692307692307693,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.07407407407407407,moderate_candidate_dependency_proxy,1,27,14,0.5185185185185185,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
BY,landlocked,catalog_landlocked_list,resolved_entry_only,14,14,1,1,0,1,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,moderate_candidate_dependency_proxy,1,14,9,1.0,False,insufficient_minimum_mappable_traces,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CA,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,317,305,103,84,61,86,0.3249211356466877,0.3377049180327869,0.26498422712933756,0.19242902208201892,0.27129337539432175,0.3249211356466877,very_high_candidate_dependency_proxy,1,310,96,0.5678233438485805,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CA,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,180,180,62,50,36,53,0.34444444444444444,0.34444444444444444,0.2777777777777778,0.2,0.29444444444444445,0.34444444444444444,very_high_candidate_dependency_proxy,1,178,65,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CD,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,3,3,0.6666666666666666,False,"insufficient_minimum_mappable_traces,minimum_unique_probes",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CD,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,no_observed_inter_region_candidate_exposure,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CG,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,3,3,3,1,2,1,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,very_high_candidate_dependency_proxy,1,3,2,0.6666666666666666,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CG,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,2,2,2,1,1,0,1.0,1.0,0.5,0.5,0.0,1.0,very_high_candidate_dependency_proxy,1,2,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CH,landlocked,catalog_landlocked_list,all_publicly_visible,350,342,44,32,25,64,0.12571428571428572,0.1286549707602339,0.09142857142857143,0.07142857142857142,0.18285714285714286,0.12571428571428572,moderate_candidate_dependency_proxy,1,339,86,0.5457142857142857,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CH,landlocked,catalog_landlocked_list,resolved_entry_only,191,191,26,19,15,36,0.13612565445026178,0.13612565445026178,0.09947643979057591,0.07853403141361257,0.18848167539267016,0.13612565445026178,moderate_candidate_dependency_proxy,1,185,59,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CI,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,2,2,1,1,0,0,0.5,0.5,0.5,0.0,0.0,0.5,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CI,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,2,2,1,1,0,0,0.5,0.5,0.5,0.0,0.0,0.5,very_high_candidate_dependency_proxy,1,2,2,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CK,island_or_archipelagic,catalog_island_or_archipelagic_list,all_publicly_visible,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CK,island_or_archipelagic,catalog_island_or_archipelagic_list,resolved_entry_only,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1.0,1.0,very_high_candidate_dependency_proxy,1,1,1,1.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CL,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,88,85,10,6,4,6,0.11363636363636363,0.11764705882352941,0.06818181818181818,0.045454545454545456,0.06818181818181818,0.11363636363636363,moderate_candidate_dependency_proxy,1,87,37,0.5909090909090909,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CL,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,52,52,5,3,2,3,0.09615384615384616,0.09615384615384616,0.057692307692307696,0.038461538461538464,0.057692307692307696,0.09615384615384616,moderate_candidate_dependency_proxy,1,52,26,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CM,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,2,2,2,0,2,0,1.0,1.0,0.0,1.0,0.0,1.0,very_high_candidate_dependency_proxy,1,2,2,0.0,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CM,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,0,0,0,0,0,0,,,,,,,unknown_candidate_dependency_proxy,0,0,0,,False,"insufficient_minimum_mappable_traces,minimum_unique_probes,minimum_unique_probe_asns",trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CN,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,83,73,14,8,11,23,0.1686746987951807,0.1917808219178082,0.0963855421686747,0.13253012048192772,0.27710843373493976,0.1686746987951807,high_candidate_dependency_proxy,1,79,27,0.4939759036144578,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CN,coastal_mainland_or_mixed,catalog_default_alpha2_rule,resolved_entry_only,41,41,7,5,4,14,0.17073170731707318,0.17073170731707318,0.12195121951219512,0.0975609756097561,0.34146341463414637,0.17073170731707318,high_candidate_dependency_proxy,1,41,18,1.0,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
CO,coastal_mainland_or_mixed,catalog_default_alpha2_rule,all_publicly_visible,42,39,10,6,4,3,0.23809523809523808,0.2564102564102564,0.14285714285714285,0.09523809523809523,0.07142857142857142,0.23809523809523808,high_candidate_dependency_proxy,1,42,29,0.5714285714285714,True,eligible,trace share with at least one feasible domestic or international inter-region submarine-corridor candidate; not actual cable use or traffic dependency
