probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
HK,I-Root,all_publicly_visible,774,36,0,489,249,472,302,0.046511627906976744,0.0,0.6317829457364341,0.32170542635658916
HN,I-Root,all_publicly_visible,164,12,0,76,76,116,48,0.07317073170731707,0.0,0.4634146341463415,0.4634146341463415
HR,I-Root,all_publicly_visible,799,0,0,594,205,585,214,0.0,0.0,0.7434292866082604,0.2565707133917397
HT,I-Root,all_publicly_visible,10,0,0,4,6,5,5,0.0,0.0,0.4,0.6
HU,I-Root,all_publicly_visible,627,0,0,469,158,504,123,0.0,0.0,0.748006379585327,0.25199362041467305
ID,I-Root,all_publicly_visible,1656,220,118,945,373,1170,486,0.13285024154589373,0.07125603864734299,0.5706521739130435,0.2252415458937198
IE,I-Root,all_publicly_visible,1806,0,2,1507,297,1110,696,0.0,0.0011074197120708748,0.8344407530454042,0.1644518272425249
IL,I-Root,all_publicly_visible,417,66,18,206,127,323,94,0.15827338129496402,0.04316546762589928,0.4940047961630695,0.30455635491606714
IL,I-Root,resolved_entry_only,12,0,0,4,8,6,6,0.0,0.0,0.3333333333333333,0.6666666666666666
IM,I-Root,all_publicly_visible,53,0,0,43,10,37,16,0.0,0.0,0.8113207547169812,0.18867924528301888
IN,I-Root,all_publicly_visible,2043,19,0,1012,1012,1319,724,0.00930004894762604,0.0,0.495349975526187,0.495349975526187
IN,I-Root,resolved_entry_only,107,0,0,27,80,64,43,0.0,0.0,0.2523364485981308,0.7476635514018691
IQ,I-Root,all_publicly_visible,126,0,0,65,61,72,54,0.0,0.0,0.5158730158730159,0.48412698412698413
IR,I-Root,all_publicly_visible,655,0,0,63,592,489,166,0.0,0.0,0.09618320610687023,0.9038167938931297
IS,I-Root,all_publicly_visible,138,0,0,112,26,100,38,0.0,0.0,0.8115942028985508,0.18840579710144928
IT,I-Root,all_publicly_visible,4168,4,0,2526,1638,2816,1352,0.0009596928982725527,0.0,0.6060460652591171,0.3929942418426104
JM,I-Root,all_publicly_visible,102,2,0,66,34,59,43,0.0196078431372549,0.0,0.6470588235294118,0.3333333333333333
JO,I-Root,all_publicly_visible,41,0,0,13,28,30,11,0.0,0.0,0.3170731707317073,0.6829268292682927
JP,I-Root,all_publicly_visible,3570,7,0,2728,835,2272,1298,0.00196078431372549,0.0,0.7641456582633053,0.2338935574229692
JP,I-Root,resolved_entry_only,40,0,0,18,22,25,15,0.0,0.0,0.45,0.55
KE,I-Root,all_publicly_visible,277,0,0,241,36,175,102,0.0,0.0,0.8700361010830325,0.1299638989169675
KG,I-Root,all_publicly_visible,289,0,0,225,64,207,82,0.0,0.0,0.7785467128027682,0.22145328719723184
KH,I-Root,all_publicly_visible,64,0,0,26,38,47,17,0.0,0.0,0.40625,0.59375
KI,I-Root,all_publicly_visible,44,3,0,31,10,25,19,0.06818181818181818,0.0,0.7045454545454546,0.22727272727272727
KN,I-Root,all_publicly_visible,33,0,0,29,4,23,10,0.0,0.0,0.8787878787878788,0.12121212121212122
KR,I-Root,all_publicly_visible,409,0,0,277,132,308,101,0.0,0.0,0.6772616136919315,0.32273838630806845
KW,I-Root,all_publicly_visible,14,0,0,8,6,9,5,0.0,0.0,0.5714285714285714,0.42857142857142855
KY,I-Root,all_publicly_visible,20,2,0,14,4,16,4,0.1,0.0,0.7,0.2
KZ,I-Root,all_publicly_visible,671,0,0,461,210,435,236,0.0,0.0,0.6870342771982116,0.31296572280178836
LA,I-Root,all_publicly_visible,94,0,0,94,0,60,34,0.0,0.0,1.0,0.0
LB,I-Root,all_publicly_visible,75,0,0,45,30,51,24,0.0,0.0,0.6,0.4
LB,I-Root,resolved_entry_only,6,0,0,0,6,4,2,0.0,0.0,0.0,1.0
LC,I-Root,all_publicly_visible,40,1,0,23,16,27,13,0.025,0.0,0.575,0.4
LI,I-Root,all_publicly_visible,24,0,0,20,4,21,3,0.0,0.0,0.8333333333333334,0.16666666666666666
LK,I-Root,all_publicly_visible,267,24,0,164,79,158,109,0.0898876404494382,0.0,0.6142322097378277,0.2958801498127341
LK,I-Root,resolved_entry_only,16,1,0,7,8,11,5,0.0625,0.0,0.4375,0.5
LR,I-Root,all_publicly_visible,14,0,0,6,8,12,2,0.0,0.0,0.42857142857142855,0.5714285714285714
LS,I-Root,all_publicly_visible,20,0,0,12,8,13,7,0.0,0.0,0.6,0.4
LT,I-Root,all_publicly_visible,445,2,0,355,88,275,170,0.0044943820224719105,0.0,0.797752808988764,0.19775280898876405
LU,I-Root,all_publicly_visible,399,0,0,248,151,296,103,0.0,0.0,0.6215538847117794,0.37844611528822053
LV,I-Root,all_publicly_visible,380,1,0,270,109,228,152,0.002631578947368421,0.0,0.7105263157894737,0.2868421052631579
LV,I-Root,resolved_entry_only,66,0,0,31,35,41,25,0.0,0.0,0.4696969696969697,0.5303030303030303
MA,I-Root,all_publicly_visible,19,0,0,2,17,16,3,0.0,0.0,0.10526315789473684,0.8947368421052632
MD,I-Root,all_publicly_visible,313,0,0,218,95,228,85,0.0,0.0,0.6964856230031949,0.3035143769968051
ME,I-Root,all_publicly_visible,132,0,0,104,28,86,46,0.0,0.0,0.7878787878787878,0.21212121212121213
MG,I-Root,all_publicly_visible,40,0,0,38,2,28,12,0.0,0.0,0.95,0.05
MH,I-Root,all_publicly_visible,10,0,0,4,6,4,6,0.0,0.0,0.4,0.6
MK,I-Root,all_publicly_visible,112,0,0,74,38,78,34,0.0,0.0,0.6607142857142857,0.3392857142857143
ML,I-Root,all_publicly_visible,29,3,0,16,10,18,11,0.10344827586206896,0.0,0.5517241379310345,0.3448275862068966
MM,I-Root,all_publicly_visible,40,13,0,15,12,27,13,0.325,0.0,0.375,0.3
MN,I-Root,all_publicly_visible,96,0,0,74,22,59,37,0.0,0.0,0.7708333333333334,0.22916666666666666
MP,I-Root,all_publicly_visible,16,2,0,6,8,12,4,0.125,0.0,0.375,0.5
MT,I-Root,all_publicly_visible,123,4,0,87,32,86,37,0.032520325203252036,0.0,0.7073170731707317,0.2601626016260163
MU,I-Root,all_publicly_visible,62,0,0,52,10,47,15,0.0,0.0,0.8387096774193549,0.16129032258064516
MV,I-Root,all_publicly_visible,277,21,0,210,46,179,98,0.07581227436823104,0.0,0.7581227436823105,0.16606498194945848
MW,I-Root,all_publicly_visible,12,0,0,10,2,8,4,0.0,0.0,0.8333333333333334,0.16666666666666666
MX,I-Root,all_publicly_visible,1060,4,0,691,365,714,346,0.0037735849056603774,0.0,0.6518867924528302,0.3443396226415094
MX,I-Root,resolved_entry_only,53,0,0,41,12,37,16,0.0,0.0,0.7735849056603774,0.22641509433962265
MY,I-Root,all_publicly_visible,334,6,0,151,177,218,116,0.017964071856287425,0.0,0.45209580838323354,0.5299401197604791
MZ,I-Root,all_publicly_visible,30,0,0,20,10,18,12,0.0,0.0,0.6666666666666666,0.3333333333333333
NC,I-Root,all_publicly_visible,68,10,0,50,8,49,19,0.14705882352941177,0.0,0.7352941176470589,0.11764705882352941
NG,I-Root,all_publicly_visible,164,9,0,93,62,110,54,0.054878048780487805,0.0,0.5670731707317073,0.3780487804878049
NI,I-Root,all_publicly_visible,82,0,0,18,64,58,24,0.0,0.0,0.21951219512195122,0.7804878048780488
NL,I-Root,all_publicly_visible,5275,2,0,3356,1917,3893,1382,0.0003791469194312796,0.0,0.6362085308056872,0.3634123222748815
NL,I-Root,resolved_entry_only,39,0,0,15,24,21,18,0.0,0.0,0.38461538461538464,0.6153846153846154
NO,I-Root,all_publicly_visible,1062,414,72,317,259,644,418,0.3898305084745763,0.06779661016949153,0.2984934086629002,0.243879472693032
NP,I-Root,all_publicly_visible,341,0,0,279,62,239,102,0.0,0.0,0.8181818181818182,0.18181818181818182
NU,I-Root,all_publicly_visible,30,6,0,24,0,20,10,0.2,0.0,0.8,0.0
NZ,I-Root,all_publicly_visible,1423,244,61,821,297,1065,358,0.17146872803935348,0.04286718200983837,0.5769501054111033,0.20871398453970486
OM,I-Root,all_publicly_visible,33,4,4,19,6,18,15,0.12121212121212122,0.12121212121212122,0.5757575757575758,0.18181818181818182
PA,I-Root,all_publicly_visible,198,0,0,70,128,128,70,0.0,0.0,0.35353535353535354,0.6464646464646465
PE,I-Root,all_publicly_visible,308,4,0,155,149,202,106,0.012987012987012988,0.0,0.5032467532467533,0.4837662337662338
PF,I-Root,all_publicly_visible,130,0,0,84,46,94,36,0.0,0.0,0.6461538461538462,0.35384615384615387
PG,I-Root,all_publicly_visible,18,4,0,12,2,8,10,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111
PH,I-Root,all_publicly_visible,767,44,4,439,280,513,254,0.05736636245110821,0.005215123859191656,0.5723598435462842,0.3650586701434159
PK,I-Root,all_publicly_visible,160,6,12,57,85,107,53,0.0375,0.075,0.35625,0.53125
PL,I-Root,all_publicly_visible,3153,3,0,2400,750,2297,856,0.0009514747859181732,0.0,0.7611798287345385,0.23786869647954328
PL,I-Root,resolved_entry_only,4,0,0,0,4,4,0,0.0,0.0,0.0,1.0
PR,I-Root,all_publicly_visible,32,4,0,22,6,21,11,0.125,0.0,0.6875,0.1875
PS,I-Root,all_publicly_visible,20,0,0,8,12,13,7,0.0,0.0,0.4,0.6
PT,I-Root,all_publicly_visible,1160,2,0,744,414,904,256,0.0017241379310344827,0.0,0.6413793103448275,0.3568965517241379
PW,I-Root,all_publicly_visible,22,2,0,20,0,15,7,0.09090909090909091,0.0,0.9090909090909091,0.0
PY,I-Root,all_publicly_visible,83,0,0,27,56,59,24,0.0,0.0,0.3253012048192771,0.6746987951807228
QA,I-Root,all_publicly_visible,12,0,0,12,0,6,6,0.0,0.0,1.0,0.0
RE,I-Root,all_publicly_visible,775,0,0,660,115,568,207,0.0,0.0,0.8516129032258064,0.14838709677419354
RO,I-Root,all_publicly_visible,1037,4,0,547,486,741,296,0.003857280617164899,0.0,0.5274831243972999,0.4686595949855352
RS,I-Root,all_publicly_visible,466,0,0,342,124,312,154,0.0,0.0,0.7339055793991416,0.26609442060085836
RU,I-Root,all_publicly_visible,6625,1,0,4772,1852,4833,1792,0.0001509433962264151,0.0,0.7203018867924529,0.2795471698113208
RU,I-Root,resolved_entry_only,8,0,0,0,8,6,2,0.0,0.0,0.0,1.0
RW,I-Root,all_publicly_visible,8,0,0,6,2,5,3,0.0,0.0,0.75,0.25
SA,I-Root,all_publicly_visible,268,0,0,95,173,178,90,0.0,0.0,0.35447761194029853,0.6455223880597015
SE,I-Root,all_publicly_visible,3032,78,0,2398,556,1916,1116,0.025725593667546173,0.0,0.7908970976253298,0.18337730870712401
SG,I-Root,all_publicly_visible,1885,656,43,826,360,1145,740,0.3480106100795756,0.022811671087533156,0.43819628647214853,0.1909814323607427
SI,I-Root,all_publicly_visible,309,0,0,227,82,208,101,0.0,0.0,0.7346278317152104,0.26537216828478966
SK,I-Root,all_publicly_visible,636,0,0,398,238,444,192,0.0,0.0,0.6257861635220126,0.3742138364779874
SL,I-Root,all_publicly_visible,20,2,0,6,12,17,3,0.1,0.0,0.3,0.6
SM,I-Root,all_publicly_visible,6,0,0,6,0,6,0,0.0,0.0,1.0,0.0
SN,I-Root,all_publicly_visible,48,0,0,36,12,28,20,0.0,0.0,0.75,0.25
SR,I-Root,all_publicly_visible,12,0,0,8,4,6,6,0.0,0.0,0.6666666666666666,0.3333333333333333
SS,I-Root,all_publicly_visible,33,0,0,28,5,22,11,0.0,0.0,0.8484848484848485,0.15151515151515152
SV,I-Root,all_publicly_visible,250,7,0,158,85,175,75,0.028,0.0,0.632,0.34
TD,I-Root,all_publicly_visible,26,0,0,26,0,19,7,0.0,0.0,1.0,0.0
TG,I-Root,all_publicly_visible,8,0,0,6,2,7,1,0.0,0.0,0.75,0.25
TH,I-Root,all_publicly_visible,938,13,0,666,259,538,400,0.013859275053304905,0.0,0.7100213219616205,0.27611940298507465
TJ,I-Root,all_publicly_visible,180,4,0,130,46,126,54,0.022222222222222223,0.0,0.7222222222222222,0.25555555555555554
TL,I-Root,all_publicly_visible,51,17,0,28,6,35,16,0.3333333333333333,0.0,0.5490196078431373,0.11764705882352941
TN,I-Root,all_publicly_visible,96,0,0,59,37,63,33,0.0,0.0,0.6145833333333334,0.3854166666666667
TO,I-Root,all_publicly_visible,26,10,0,16,0,14,12,0.38461538461538464,0.0,0.6153846153846154,0.0
TR,I-Root,all_publicly_visible,1154,0,0,527,627,751,403,0.0,0.0,0.45667244367417675,0.5433275563258232
TT,I-Root,all_publicly_visible,22,0,0,14,8,12,10,0.0,0.0,0.6363636363636364,0.36363636363636365
TV,I-Root,all_publicly_visible,10,2,0,8,0,6,4,0.2,0.0,0.8,0.0
TW,I-Root,all_publicly_visible,1264,68,5,881,310,810,454,0.05379746835443038,0.003955696202531646,0.696993670886076,0.24525316455696203
TW,I-Root,resolved_entry_only,16,0,0,8,8,10,6,0.0,0.0,0.5,0.5
TZ,I-Root,all_publicly_visible,48,0,0,46,2,36,12,0.0,0.0,0.9583333333333334,0.041666666666666664
UA,I-Root,all_publicly_visible,1462,0,0,939,523,1084,378,0.0,0.0,0.6422708618331053,0.35772913816689467
UG,I-Root,all_publicly_visible,119,3,0,106,10,84,35,0.025210084033613446,0.0,0.8907563025210085,0.08403361344537816
US,I-Root,all_publicly_visible,32848,318,7,26410,6113,21686,11162,0.009680954700438383,0.00021310277642474427,0.8040063321967852,0.1860996103263517
US,I-Root,resolved_entry_only,168,2,0,118,48,107,61,0.011904761904761904,0.0,0.7023809523809523,0.2857142857142857
UY,I-Root,all_publicly_visible,312,0,0,282,30,218,94,0.0,0.0,0.9038461538461539,0.09615384615384616
UZ,I-Root,all_publicly_visible,158,8,0,124,26,107,51,0.05063291139240506,0.0,0.7848101265822784,0.16455696202531644
VA,I-Root,all_publicly_visible,8,0,0,6,2,6,2,0.0,0.0,0.75,0.25
VE,I-Root,all_publicly_visible,493,13,0,201,279,376,117,0.02636916835699797,0.0,0.4077079107505071,0.565922920892495
VI,I-Root,all_publicly_visible,93,4,0,73,16,71,22,0.043010752688172046,0.0,0.7849462365591398,0.17204301075268819
VN,I-Root,all_publicly_visible,609,25,0,475,109,397,212,0.041050903119868636,0.0,0.7799671592775042,0.17898193760262726
VU,I-Root,all_publicly_visible,8,0,0,2,6,4,4,0.0,0.0,0.25,0.75
YE,I-Root,all_publicly_visible,22,0,0,12,10,18,4,0.0,0.0,0.5454545454545454,0.45454545454545453
ZA,I-Root,all_publicly_visible,1229,2,0,824,403,835,394,0.0016273393002441008,0.0,0.6704637917005696,0.3279088689991863
ZM,I-Root,all_publicly_visible,28,0,0,21,7,20,8,0.0,0.0,0.75,0.25
ZW,I-Root,all_publicly_visible,50,0,0,40,10,35,15,0.0,0.0,0.8,0.2
,I-Root,all_publicly_visible,39,0,0,14,25,25,14,0.0,0.0,0.358974358974359,0.6410256410256411
