probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
MY,J-Root,all_publicly_visible,338,16,9,173,140,248,90,0.047337278106508875,0.026627218934911243,0.5118343195266272,0.41420118343195267
MZ,J-Root,all_publicly_visible,20,0,0,12,8,18,2,0.0,0.0,0.6,0.4
NC,J-Root,all_publicly_visible,47,6,0,33,8,35,12,0.1276595744680851,0.0,0.7021276595744681,0.1702127659574468
NG,J-Root,all_publicly_visible,101,2,4,36,59,69,32,0.019801980198019802,0.039603960396039604,0.3564356435643564,0.5841584158415841
NI,J-Root,all_publicly_visible,62,0,0,6,56,44,18,0.0,0.0,0.0967741935483871,0.9032258064516129
NL,J-Root,all_publicly_visible,6567,2,2,4672,1891,4676,1891,0.00030455306837216383,0.00030455306837216383,0.7114359677173747,0.2879549261458809
NO,J-Root,all_publicly_visible,846,15,77,507,247,563,283,0.01773049645390071,0.09101654846335698,0.599290780141844,0.2919621749408983
NP,J-Root,all_publicly_visible,194,0,1,151,42,144,50,0.0,0.005154639175257732,0.7783505154639175,0.21649484536082475
NU,J-Root,all_publicly_visible,8,2,0,6,0,6,2,0.25,0.0,0.75,0.0
NZ,J-Root,all_publicly_visible,1473,36,253,912,272,1053,420,0.024439918533604887,0.17175831636116767,0.6191446028513238,0.1846571622539036
OM,J-Root,all_publicly_visible,16,0,0,10,6,9,7,0.0,0.0,0.625,0.375
PA,J-Root,all_publicly_visible,219,6,2,80,131,166,53,0.0273972602739726,0.0091324200913242,0.365296803652968,0.5981735159817352
PE,J-Root,all_publicly_visible,284,3,0,131,150,208,76,0.01056338028169014,0.0,0.4612676056338028,0.528169014084507
PF,J-Root,all_publicly_visible,94,0,0,48,46,74,20,0.0,0.0,0.5106382978723404,0.48936170212765956
PG,J-Root,all_publicly_visible,8,2,0,4,2,6,2,0.25,0.0,0.5,0.25
PH,J-Root,all_publicly_visible,538,71,59,146,262,386,152,0.13197026022304834,0.10966542750929369,0.27137546468401486,0.48698884758364314
PK,J-Root,all_publicly_visible,138,15,0,44,79,102,36,0.10869565217391304,0.0,0.3188405797101449,0.572463768115942
PL,J-Root,all_publicly_visible,2149,0,0,1398,751,1675,474,0.0,0.0,0.6505351326198232,0.34946486738017685
PL,J-Root,resolved_entry_only,4,0,0,0,4,4,0,0.0,0.0,0.0,1.0
PR,J-Root,all_publicly_visible,15,0,3,6,6,13,2,0.0,0.2,0.4,0.4
PS,J-Root,all_publicly_visible,14,0,0,2,12,11,3,0.0,0.0,0.14285714285714285,0.8571428571428571
PT,J-Root,all_publicly_visible,918,11,0,507,400,741,177,0.011982570806100218,0.0,0.5522875816993464,0.4357298474945534
PW,J-Root,all_publicly_visible,15,0,0,15,0,13,2,0.0,0.0,1.0,0.0
PY,J-Root,all_publicly_visible,90,0,0,34,56,69,21,0.0,0.0,0.37777777777777777,0.6222222222222222
QA,J-Root,all_publicly_visible,10,0,0,10,0,4,6,0.0,0.0,1.0,0.0
RE,J-Root,all_publicly_visible,615,0,0,499,116,481,134,0.0,0.0,0.8113821138211382,0.1886178861788618
RO,J-Root,all_publicly_visible,994,15,2,434,543,742,252,0.015090543259557344,0.002012072434607646,0.43661971830985913,0.5462776659959758
RS,J-Root,all_publicly_visible,399,0,0,275,124,306,93,0.0,0.0,0.6892230576441103,0.3107769423558897
RU,J-Root,all_publicly_visible,4630,0,1,2904,1725,3407,1223,0.0,0.00021598272138228941,0.6272138228941685,0.37257019438444927
RU,J-Root,resolved_entry_only,8,0,0,0,8,5,3,0.0,0.0,0.0,1.0
RW,J-Root,all_publicly_visible,18,0,0,16,2,10,8,0.0,0.0,0.8888888888888888,0.1111111111111111
SA,J-Root,all_publicly_visible,227,0,1,88,138,163,64,0.0,0.004405286343612335,0.3876651982378855,0.6079295154185022
SE,J-Root,all_publicly_visible,3017,53,139,2255,570,2103,914,0.01756711965528671,0.04607225720914816,0.7474312230692741,0.18892940006629103
SG,J-Root,all_publicly_visible,1620,28,27,1269,296,1034,586,0.01728395061728395,0.016666666666666666,0.7833333333333333,0.18271604938271604
SI,J-Root,all_publicly_visible,320,0,0,239,81,228,92,0.0,0.0,0.746875,0.253125
SK,J-Root,all_publicly_visible,509,0,0,271,238,400,109,0.0,0.0,0.5324165029469549,0.4675834970530452
SL,J-Root,all_publicly_visible,12,0,0,0,12,10,2,0.0,0.0,0.0,1.0
SM,J-Root,all_publicly_visible,6,0,0,6,0,5,1,0.0,0.0,1.0,0.0
SN,J-Root,all_publicly_visible,46,0,0,34,12,31,15,0.0,0.0,0.7391304347826086,0.2608695652173913
SR,J-Root,all_publicly_visible,6,1,0,3,2,3,3,0.16666666666666666,0.0,0.5,0.3333333333333333
SS,J-Root,all_publicly_visible,29,0,0,24,5,23,6,0.0,0.0,0.8275862068965517,0.1724137931034483
SV,J-Root,all_publicly_visible,187,0,2,108,77,134,53,0.0,0.0106951871657754,0.5775401069518716,0.4117647058823529
TD,J-Root,all_publicly_visible,16,0,0,16,0,14,2,0.0,0.0,1.0,0.0
TG,J-Root,all_publicly_visible,4,2,0,0,2,4,0,0.5,0.0,0.0,0.5
TH,J-Root,all_publicly_visible,542,25,5,235,277,374,168,0.046125461254612546,0.00922509225092251,0.43357933579335795,0.511070110701107
TJ,J-Root,all_publicly_visible,78,0,0,38,40,59,19,0.0,0.0,0.48717948717948717,0.5128205128205128
TL,J-Root,all_publicly_visible,66,2,4,54,6,43,23,0.030303030303030304,0.06060606060606061,0.8181818181818182,0.09090909090909091
TN,J-Root,all_publicly_visible,75,4,0,36,35,63,12,0.05333333333333334,0.0,0.48,0.4666666666666667
TO,J-Root,all_publicly_visible,20,4,0,16,0,14,6,0.2,0.0,0.8,0.0
TR,J-Root,all_publicly_visible,957,25,0,359,573,685,272,0.02612330198537095,0.0,0.37513061650992685,0.5987460815047022
TT,J-Root,all_publicly_visible,20,0,0,12,8,13,7,0.0,0.0,0.6,0.4
TV,J-Root,all_publicly_visible,8,4,0,4,0,6,2,0.5,0.0,0.5,0.0
TW,J-Root,all_publicly_visible,1435,114,250,745,326,962,473,0.0794425087108014,0.17421602787456447,0.519163763066202,0.22717770034843204
TZ,J-Root,all_publicly_visible,14,0,0,12,2,11,3,0.0,0.0,0.8571428571428571,0.14285714285714285
UA,J-Root,all_publicly_visible,859,0,0,393,466,707,152,0.0,0.0,0.4575087310826543,0.5424912689173458
UG,J-Root,all_publicly_visible,104,4,0,90,10,71,33,0.038461538461538464,0.0,0.8653846153846154,0.09615384615384616
US,J-Root,all_publicly_visible,24048,134,203,17707,6004,17122,6926,0.005572188955422488,0.008441450432468396,0.7363190286094478,0.24966733200266134
UY,J-Root,all_publicly_visible,264,1,0,233,30,202,62,0.003787878787878788,0.0,0.8825757575757576,0.11363636363636363
UZ,J-Root,all_publicly_visible,90,0,0,64,26,62,28,0.0,0.0,0.7111111111111111,0.28888888888888886
VA,J-Root,all_publicly_visible,4,0,0,2,2,3,1,0.0,0.0,0.5,0.5
VE,J-Root,all_publicly_visible,479,6,0,233,240,373,106,0.012526096033402923,0.0,0.48643006263048016,0.5010438413361169
VI,J-Root,all_publicly_visible,83,8,0,59,16,59,24,0.0963855421686747,0.0,0.7108433734939759,0.1927710843373494
VN,J-Root,all_publicly_visible,409,24,0,273,112,286,123,0.05867970660146699,0.0,0.6674816625916871,0.27383863080684595
VU,J-Root,all_publicly_visible,14,2,0,6,6,12,2,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855
YE,J-Root,all_publicly_visible,18,0,0,8,10,13,5,0.0,0.0,0.4444444444444444,0.5555555555555556
ZA,J-Root,all_publicly_visible,733,18,0,385,330,528,205,0.02455661664392906,0.0,0.5252387448840382,0.45020463847203274
ZM,J-Root,all_publicly_visible,22,0,0,12,10,16,6,0.0,0.0,0.5454545454545454,0.45454545454545453
ZW,J-Root,all_publicly_visible,37,0,0,27,10,32,5,0.0,0.0,0.7297297297297297,0.2702702702702703
,J-Root,all_publicly_visible,30,0,0,4,26,19,11,0.0,0.0,0.13333333333333333,0.8666666666666667
